id,lat,lon,marker,route_name,mode_route_id,source_actual,destination_actual,source_id,destination_id,order
1,1.339323347,103.705457,1,Bus_179,5,22009,22501,30,31,0
2,1.339323347,103.705457,1,Bus_179,5,22009,22501,30,31,1
3,1.34018,103.70551,1,Bus_179,5,22009,22501,30,31,2
4,1.34027,103.70547,1,Bus_179,5,22009,22501,30,31,3
5,1.34023,103.70539,1,Bus_179,5,22009,22501,30,31,4
6,1.33995,103.70458,1,Bus_179,5,22009,22501,30,31,5
7,1.33986,103.70441,1,Bus_179,5,22009,22501,30,31,6
8,1.33983,103.7043,1,Bus_179,5,22009,22501,30,31,7
9,1.3397,103.70423,1,Bus_179,5,22009,22501,30,31,8
10,1.33962,103.70419,1,Bus_179,5,22009,22501,30,31,9
11,1.33948,103.70415,1,Bus_179,5,22009,22501,30,31,10
12,1.33911,103.70428,1,Bus_179,5,22009,22501,30,31,11
13,1.33899,103.70433,1,Bus_179,5,22009,22501,30,31,12
14,1.33877,103.7044,1,Bus_179,5,22009,22501,30,31,13
15,1.33856,103.70447,1,Bus_179,5,22009,22501,30,31,14
16,1.33835,103.70452,1,Bus_179,5,22009,22501,30,31,15
17,1.33826,103.70455,1,Bus_179,5,22009,22501,30,31,16
18,1.33823,103.70445,1,Bus_179,5,22009,22501,30,31,17
19,1.33811,103.70417,1,Bus_179,5,22009,22501,30,31,18
20,1.3378,103.70327,1,Bus_179,5,22009,22501,30,31,19
21,1.33773,103.70305,1,Bus_179,5,22009,22501,30,31,20
22,1.3377,103.70298,1,Bus_179,5,22009,22501,30,31,21
23,1.3377,103.70297,1,Bus_179,5,22009,22501,30,31,22
24,1.337677714,103.7029785,1,Bus_179,5,22009,22501,30,31,23
25,1.337677714,103.7029785,1,Bus_179,5,22009,22501,30,31,24
26,1.337677714,103.7029785,2,Bus_179,5,22501,22511,31,32,0
27,1.337677714,103.7029785,2,Bus_179,5,22501,22511,31,32,1
28,1.3377,103.70297,2,Bus_179,5,22501,22511,31,32,2
29,1.33765,103.70282,2,Bus_179,5,22501,22511,31,32,3
30,1.3376,103.70263,2,Bus_179,5,22501,22511,31,32,4
31,1.33758,103.70246,2,Bus_179,5,22501,22511,31,32,5
32,1.33757,103.70229,2,Bus_179,5,22501,22511,31,32,6
33,1.33756,103.70193,2,Bus_179,5,22501,22511,31,32,7
34,1.33755,103.70184,2,Bus_179,5,22501,22511,31,32,8
35,1.33753,103.70149,2,Bus_179,5,22501,22511,31,32,9
36,1.33753,103.70135,2,Bus_179,5,22501,22511,31,32,10
37,1.33753,103.70096,2,Bus_179,5,22501,22511,31,32,11
38,1.33752,103.70051,2,Bus_179,5,22501,22511,31,32,12
39,1.33752,103.7003,2,Bus_179,5,22501,22511,31,32,13
40,1.337468956,103.7003014,2,Bus_179,5,22501,22511,31,32,14
41,1.337468956,103.7003014,2,Bus_179,5,22501,22511,31,32,15
42,1.337468956,103.7003014,3,Bus_179,5,22511,22521,32,33,0
43,1.337468956,103.7003014,3,Bus_179,5,22511,22521,32,33,1
44,1.33752,103.70026,3,Bus_179,5,22511,22521,32,33,2
45,1.33752,103.69993,3,Bus_179,5,22511,22521,32,33,3
46,1.33749,103.69927,3,Bus_179,5,22511,22521,32,33,4
47,1.33747,103.69887,3,Bus_179,5,22511,22521,32,33,5
48,1.33746,103.69876,3,Bus_179,5,22511,22521,32,33,6
49,1.33746,103.6985,3,Bus_179,5,22511,22521,32,33,7
50,1.33746,103.69774,3,Bus_179,5,22511,22521,32,33,8
51,1.337425997,103.697737,3,Bus_179,5,22511,22521,32,33,9
52,1.337425997,103.697737,3,Bus_179,5,22511,22521,32,33,10
53,1.337425997,103.697737,4,Bus_179,5,22521,22451,33,34,0
54,1.337425997,103.697737,4,Bus_179,5,22521,22451,33,34,1
55,1.33746,103.69774,4,Bus_179,5,22521,22451,33,34,2
56,1.33745,103.69747,4,Bus_179,5,22521,22451,33,34,3
57,1.33745,103.69709,4,Bus_179,5,22521,22451,33,34,4
58,1.33745,103.6967,4,Bus_179,5,22521,22451,33,34,5
59,1.33745,103.69641,4,Bus_179,5,22521,22451,33,34,6
60,1.33746,103.69605,4,Bus_179,5,22521,22451,33,34,7
61,1.33745,103.69593,4,Bus_179,5,22521,22451,33,34,8
62,1.33763,103.69585,4,Bus_179,5,22521,22451,33,34,9
63,1.33874,103.69544,4,Bus_179,5,22521,22451,33,34,10
64,1.33875,103.69544,4,Bus_179,5,22521,22451,33,34,11
65,1.338734159,103.6954106,4,Bus_179,5,22521,22451,33,34,12
66,1.338734159,103.6954106,4,Bus_179,5,22521,22451,33,34,13
67,1.338734159,103.6954106,5,Bus_179,5,22451,27301,34,35,0
68,1.338734159,103.6954106,5,Bus_179,5,22451,27301,34,35,1
69,1.33875,103.69544,5,Bus_179,5,22451,27301,34,35,2
70,1.33892,103.69538,5,Bus_179,5,22451,27301,34,35,3
71,1.33916,103.69528,5,Bus_179,5,22451,27301,34,35,4
72,1.33926,103.69523,5,Bus_179,5,22451,27301,34,35,5
73,1.33937,103.69517,5,Bus_179,5,22451,27301,34,35,6
74,1.33955,103.69507,5,Bus_179,5,22451,27301,34,35,7
75,1.33967,103.695,5,Bus_179,5,22451,27301,34,35,8
76,1.33977,103.69494,5,Bus_179,5,22451,27301,34,35,9
77,1.33985,103.69488,5,Bus_179,5,22451,27301,34,35,10
78,1.34002,103.69477,5,Bus_179,5,22451,27301,34,35,11
79,1.34051,103.69442,5,Bus_179,5,22451,27301,34,35,12
80,1.340476644,103.694374,5,Bus_179,5,22451,27301,34,35,13
81,1.340476644,103.694374,5,Bus_179,5,22451,27301,34,35,14
82,1.340476644,103.694374,6,Bus_179,5,27301,27321,35,36,0
83,1.340476644,103.694374,6,Bus_179,5,27301,27321,35,36,1
84,1.34051,103.69442,6,Bus_179,5,27301,27321,35,36,2
85,1.3412,103.69392,6,Bus_179,5,27301,27321,35,36,3
86,1.34132,103.69383,6,Bus_179,5,27301,27321,35,36,4
87,1.34142,103.69374,6,Bus_179,5,27301,27321,35,36,5
88,1.34157,103.69362,6,Bus_179,5,27301,27321,35,36,6
89,1.34168,103.69351,6,Bus_179,5,27301,27321,35,36,7
90,1.34189,103.69333,6,Bus_179,5,27301,27321,35,36,8
91,1.342,103.69324,6,Bus_179,5,27301,27321,35,36,9
92,1.34206,103.69319,6,Bus_179,5,27301,27321,35,36,10
93,1.34218,103.69309,6,Bus_179,5,27301,27321,35,36,11
94,1.34245,103.69287,6,Bus_179,5,27301,27321,35,36,12
95,1.34296,103.69247,6,Bus_179,5,27301,27321,35,36,13
96,1.34303,103.69242,6,Bus_179,5,27301,27321,35,36,14
97,1.34362,103.69194,6,Bus_179,5,27301,27321,35,36,15
98,1.34381,103.69177,6,Bus_179,5,27301,27321,35,36,16
99,1.3439,103.69169,6,Bus_179,5,27301,27321,35,36,17
100,1.34404,103.69157,6,Bus_179,5,27301,27321,35,36,18
101,1.34413,103.6915,6,Bus_179,5,27301,27321,35,36,19
102,1.344076,103.691441,6,Bus_179,5,27301,27321,35,36,20
103,1.344076,103.691441,6,Bus_179,5,27301,27321,35,36,21
104,1.344076,103.691441,7,Bus_179,5,27321,27281,36,37,0
105,1.344076,103.691441,7,Bus_179,5,27321,27281,36,37,1
106,1.34413,103.6915,7,Bus_179,5,27321,27281,36,37,2
107,1.3442,103.69145,7,Bus_179,5,27321,27281,36,37,3
108,1.34434,103.69134,7,Bus_179,5,27321,27281,36,37,4
109,1.34447,103.69124,7,Bus_179,5,27321,27281,36,37,5
110,1.34464,103.69113,7,Bus_179,5,27321,27281,36,37,6
111,1.34492,103.69098,7,Bus_179,5,27321,27281,36,37,7
112,1.34507,103.69089,7,Bus_179,5,27321,27281,36,37,8
113,1.34528,103.69079,7,Bus_179,5,27321,27281,36,37,9
114,1.34541,103.69074,7,Bus_179,5,27321,27281,36,37,10
115,1.34555,103.69067,7,Bus_179,5,27321,27281,36,37,11
116,1.34563,103.69063,7,Bus_179,5,27321,27281,36,37,12
117,1.3458,103.69056,7,Bus_179,5,27321,27281,36,37,13
118,1.3459,103.69052,7,Bus_179,5,27321,27281,36,37,14
119,1.34624,103.69038,7,Bus_179,5,27321,27281,36,37,15
120,1.34647,103.69029,7,Bus_179,5,27321,27281,36,37,16
121,1.34667,103.69024,7,Bus_179,5,27321,27281,36,37,17
122,1.34682,103.69019,7,Bus_179,5,27321,27281,36,37,18
123,1.34685,103.69017,7,Bus_179,5,27321,27281,36,37,19
124,1.34687,103.69014,7,Bus_179,5,27321,27281,36,37,20
125,1.3469,103.69009,7,Bus_179,5,27321,27281,36,37,21
126,1.34691,103.69005,7,Bus_179,5,27321,27281,36,37,22
127,1.34692,103.68998,7,Bus_179,5,27321,27281,36,37,23
128,1.34694,103.68984,7,Bus_179,5,27321,27281,36,37,24
129,1.34691,103.68983,7,Bus_179,5,27321,27281,36,37,25
130,1.3469,103.68983,7,Bus_179,5,27321,27281,36,37,26
131,1.34688,103.68982,7,Bus_179,5,27321,27281,36,37,27
132,1.34687,103.6898,7,Bus_179,5,27321,27281,36,37,28
133,1.34685,103.68978,7,Bus_179,5,27321,27281,36,37,29
134,1.34685,103.68975,7,Bus_179,5,27321,27281,36,37,30
135,1.34639,103.68977,7,Bus_179,5,27321,27281,36,37,31
136,1.34634,103.68977,7,Bus_179,5,27321,27281,36,37,32
137,1.34631,103.68977,7,Bus_179,5,27321,27281,36,37,33
138,1.34622,103.68975,7,Bus_179,5,27321,27281,36,37,34
139,1.34615,103.68973,7,Bus_179,5,27321,27281,36,37,35
140,1.3461,103.68971,7,Bus_179,5,27321,27281,36,37,36
141,1.34606,103.68969,7,Bus_179,5,27321,27281,36,37,37
142,1.346,103.68965,7,Bus_179,5,27321,27281,36,37,38
143,1.34593,103.68961,7,Bus_179,5,27321,27281,36,37,39
144,1.34588,103.68956,7,Bus_179,5,27321,27281,36,37,40
145,1.3458,103.68948,7,Bus_179,5,27321,27281,36,37,41
146,1.34526,103.68891,7,Bus_179,5,27321,27281,36,37,42
147,1.34498,103.68859,7,Bus_179,5,27321,27281,36,37,43
148,1.34481,103.68839,7,Bus_179,5,27321,27281,36,37,44
149,1.34503,103.68825,7,Bus_179,5,27321,27281,36,37,45
150,1.3452,103.68815,7,Bus_179,5,27321,27281,36,37,46
151,1.34565,103.6878,7,Bus_179,5,27321,27281,36,37,47
152,1.345755085,103.6878008,7,Bus_179,5,27321,27281,36,37,48
153,1.345755085,103.6878008,7,Bus_179,5,27321,27281,36,37,49
154,1.345755085,103.6878008,8,Bus_179,5,27281,27291,37,38,0
155,1.345755085,103.6878008,8,Bus_179,5,27281,27291,37,38,1
156,1.34565,103.6878,8,Bus_179,5,27281,27291,37,38,2
157,1.34622,103.68738,8,Bus_179,5,27281,27291,37,38,3
158,1.34673,103.68676,8,Bus_179,5,27281,27291,37,38,4
159,1.34679,103.68669,8,Bus_179,5,27281,27291,37,38,5
160,1.34692,103.6866,8,Bus_179,5,27281,27291,37,38,6
161,1.34698,103.68657,8,Bus_179,5,27281,27291,37,38,7
162,1.34708,103.68654,8,Bus_179,5,27281,27291,37,38,8
163,1.34719,103.68653,8,Bus_179,5,27281,27291,37,38,9
164,1.34728,103.68652,8,Bus_179,5,27281,27291,37,38,10
165,1.3473,103.68652,8,Bus_179,5,27281,27291,37,38,11
166,1.34738,103.68653,8,Bus_179,5,27281,27291,37,38,12
167,1.34743,103.68653,8,Bus_179,5,27281,27291,37,38,13
168,1.34754,103.68653,8,Bus_179,5,27281,27291,37,38,14
169,1.34766,103.68654,8,Bus_179,5,27281,27291,37,38,15
170,1.34772,103.68654,8,Bus_179,5,27281,27291,37,38,16
171,1.347722674,103.6864993,8,Bus_179,5,27281,27291,37,38,17
172,1.347722674,103.6864993,8,Bus_179,5,27281,27291,37,38,18
173,1.347722674,103.6864993,9,Bus_179,5,27291,27311,38,39,0
174,1.347722674,103.6864993,9,Bus_179,5,27291,27311,38,39,1
175,1.34772,103.68654,9,Bus_179,5,27291,27311,38,39,2
176,1.34784,103.68655,9,Bus_179,5,27291,27311,38,39,3
177,1.34808,103.68657,9,Bus_179,5,27291,27311,38,39,4
178,1.34812,103.68657,9,Bus_179,5,27291,27311,38,39,5
179,1.34817,103.68657,9,Bus_179,5,27291,27311,38,39,6
180,1.34825,103.68656,9,Bus_179,5,27291,27311,38,39,7
181,1.3483,103.68655,9,Bus_179,5,27291,27311,38,39,8
182,1.34831,103.68655,9,Bus_179,5,27291,27311,38,39,9
183,1.34838,103.68653,9,Bus_179,5,27291,27311,38,39,10
184,1.34849,103.6865,9,Bus_179,5,27291,27311,38,39,11
185,1.34855,103.68645,9,Bus_179,5,27291,27311,38,39,12
186,1.34864,103.68637,9,Bus_179,5,27291,27311,38,39,13
187,1.3487,103.6863,9,Bus_179,5,27291,27311,38,39,14
188,1.34873,103.68624,9,Bus_179,5,27291,27311,38,39,15
189,1.34876,103.6862,9,Bus_179,5,27291,27311,38,39,16
190,1.34878,103.68613,9,Bus_179,5,27291,27311,38,39,17
191,1.34883,103.68598,9,Bus_179,5,27291,27311,38,39,18
192,1.34887,103.68577,9,Bus_179,5,27291,27311,38,39,19
193,1.34889,103.6857,9,Bus_179,5,27291,27311,38,39,20
194,1.34893,103.68559,9,Bus_179,5,27291,27311,38,39,21
195,1.34896,103.68553,9,Bus_179,5,27291,27311,38,39,22
196,1.34901,103.68546,9,Bus_179,5,27291,27311,38,39,23
197,1.34905,103.68542,9,Bus_179,5,27291,27311,38,39,24
198,1.34905,103.68542,10,Bus_179,5,27311,27061,39,40,0
199,1.34905,103.68541,10,Bus_179,5,27311,27061,39,40,1
200,1.3491,103.68536,10,Bus_179,5,27311,27061,39,40,2
201,1.34918,103.68528,10,Bus_179,5,27311,27061,39,40,3
202,1.34928,103.68519,10,Bus_179,5,27311,27061,39,40,4
203,1.34934,103.68515,10,Bus_179,5,27311,27061,39,40,5
204,1.3494,103.68511,10,Bus_179,5,27311,27061,39,40,6
205,1.3495,103.68509,10,Bus_179,5,27311,27061,39,40,7
206,1.34949,103.68507,10,Bus_179,5,27311,27061,39,40,8
207,1.34948,103.68505,10,Bus_179,5,27311,27061,39,40,9
208,1.34947,103.68503,10,Bus_179,5,27311,27061,39,40,10
209,1.34947,103.68501,10,Bus_179,5,27311,27061,39,40,11
210,1.34947,103.685,10,Bus_179,5,27311,27061,39,40,12
211,1.34948,103.68497,10,Bus_179,5,27311,27061,39,40,13
212,1.34949,103.68494,10,Bus_179,5,27311,27061,39,40,14
213,1.34954,103.68491,10,Bus_179,5,27311,27061,39,40,15
214,1.34958,103.6849,10,Bus_179,5,27311,27061,39,40,16
215,1.3496,103.6849,10,Bus_179,5,27311,27061,39,40,17
216,1.34962,103.6849,10,Bus_179,5,27311,27061,39,40,18
217,1.34963,103.68491,10,Bus_179,5,27311,27061,39,40,19
218,1.34966,103.68492,10,Bus_179,5,27311,27061,39,40,20
219,1.34976,103.6848,10,Bus_179,5,27311,27061,39,40,21
220,1.34986,103.68467,10,Bus_179,5,27311,27061,39,40,22
221,1.3499,103.68461,10,Bus_179,5,27311,27061,39,40,23
222,1.34996,103.6845,10,Bus_179,5,27311,27061,39,40,24
223,1.34999,103.6844,10,Bus_179,5,27311,27061,39,40,25
224,1.35001,103.68431,10,Bus_179,5,27311,27061,39,40,26
225,1.35002,103.68424,10,Bus_179,5,27311,27061,39,40,27
226,1.35002,103.68417,10,Bus_179,5,27311,27061,39,40,28
227,1.35001,103.68408,10,Bus_179,5,27311,27061,39,40,29
228,1.35,103.684,10,Bus_179,5,27311,27061,39,40,30
229,1.34998,103.68394,10,Bus_179,5,27311,27061,39,40,31
230,1.34996,103.68387,10,Bus_179,5,27311,27061,39,40,32
231,1.34994,103.68383,10,Bus_179,5,27311,27061,39,40,33
232,1.349847221,103.6838708,10,Bus_179,5,27311,27061,39,40,34
233,1.349847221,103.6838708,10,Bus_179,5,27311,27061,39,40,35
234,1.349847221,103.6838708,11,Bus_179,5,27061,27211,40,41,0
235,1.349847221,103.6838708,11,Bus_179,5,27061,27211,40,41,1
236,1.34994,103.68383,11,Bus_179,5,27061,27211,40,41,2
237,1.34993,103.68382,11,Bus_179,5,27061,27211,40,41,3
238,1.34983,103.68365,11,Bus_179,5,27061,27211,40,41,4
239,1.34937,103.68285,11,Bus_179,5,27061,27211,40,41,5
240,1.34902,103.68224,11,Bus_179,5,27061,27211,40,41,6
241,1.34886,103.68202,11,Bus_179,5,27061,27211,40,41,7
242,1.34885,103.68202,11,Bus_179,5,27061,27211,40,41,8
243,1.34884,103.68202,11,Bus_179,5,27061,27211,40,41,9
244,1.34883,103.68202,11,Bus_179,5,27061,27211,40,41,10
245,1.34882,103.68202,11,Bus_179,5,27061,27211,40,41,11
246,1.34881,103.68202,11,Bus_179,5,27061,27211,40,41,12
247,1.3488,103.68202,11,Bus_179,5,27061,27211,40,41,13
248,1.3488,103.68201,11,Bus_179,5,27061,27211,40,41,14
249,1.34879,103.68201,11,Bus_179,5,27061,27211,40,41,15
250,1.34878,103.68201,11,Bus_179,5,27061,27211,40,41,16
251,1.34878,103.682,11,Bus_179,5,27061,27211,40,41,17
252,1.34877,103.682,11,Bus_179,5,27061,27211,40,41,18
253,1.34876,103.68199,11,Bus_179,5,27061,27211,40,41,19
254,1.34876,103.68198,11,Bus_179,5,27061,27211,40,41,20
255,1.34875,103.68198,11,Bus_179,5,27061,27211,40,41,21
256,1.34875,103.68197,11,Bus_179,5,27061,27211,40,41,22
257,1.34874,103.68197,11,Bus_179,5,27061,27211,40,41,23
258,1.34874,103.68196,11,Bus_179,5,27061,27211,40,41,24
259,1.34874,103.68195,11,Bus_179,5,27061,27211,40,41,25
260,1.34873,103.68194,11,Bus_179,5,27061,27211,40,41,26
261,1.34873,103.68193,11,Bus_179,5,27061,27211,40,41,27
262,1.34873,103.68192,11,Bus_179,5,27061,27211,40,41,28
263,1.34873,103.68191,11,Bus_179,5,27061,27211,40,41,29
264,1.34873,103.6819,11,Bus_179,5,27061,27211,40,41,30
265,1.34873,103.68189,11,Bus_179,5,27061,27211,40,41,31
266,1.34874,103.68189,11,Bus_179,5,27061,27211,40,41,32
267,1.34874,103.68188,11,Bus_179,5,27061,27211,40,41,33
268,1.34874,103.68187,11,Bus_179,5,27061,27211,40,41,34
269,1.34875,103.68187,11,Bus_179,5,27061,27211,40,41,35
270,1.34875,103.68186,11,Bus_179,5,27061,27211,40,41,36
271,1.34866,103.68164,11,Bus_179,5,27061,27211,40,41,37
272,1.34844,103.68125,11,Bus_179,5,27061,27211,40,41,38
273,1.34839,103.68115,11,Bus_179,5,27061,27211,40,41,39
274,1.34828,103.68096,11,Bus_179,5,27061,27211,40,41,40
275,1.34822,103.68086,11,Bus_179,5,27061,27211,40,41,41
276,1.34805,103.68056,11,Bus_179,5,27061,27211,40,41,42
277,1.34799,103.68047,11,Bus_179,5,27061,27211,40,41,43
278,1.347943163,103.6803764,12,Bus_179,5,27211,27221,41,42,0
279,1.34799,103.68047,12,Bus_179,5,27211,27221,41,42,1
280,1.34782,103.68016,12,Bus_179,5,27211,27221,41,42,2
281,1.3476,103.6798,12,Bus_179,5,27211,27221,41,42,3
282,1.34753,103.67968,12,Bus_179,5,27211,27221,41,42,4
283,1.34748,103.67959,12,Bus_179,5,27211,27221,41,42,5
284,1.34735,103.6794,12,Bus_179,5,27211,27221,41,42,6
285,1.34729,103.67927,12,Bus_179,5,27211,27221,41,42,7
286,1.34725,103.67919,12,Bus_179,5,27211,27221,41,42,8
287,1.34723,103.67914,12,Bus_179,5,27211,27221,41,42,9
288,1.34721,103.67908,12,Bus_179,5,27211,27221,41,42,10
289,1.3472,103.67902,12,Bus_179,5,27211,27221,41,42,11
290,1.34718,103.67895,12,Bus_179,5,27211,27221,41,42,12
291,1.34716,103.67874,12,Bus_179,5,27211,27221,41,42,13
292,1.34712,103.67837,12,Bus_179,5,27211,27221,41,42,14
293,1.34698,103.67837,12,Bus_179,5,27211,27221,41,42,15
294,1.3468,103.67837,12,Bus_179,5,27211,27221,41,42,16
295,1.34674,103.67837,12,Bus_179,5,27211,27221,41,42,17
296,1.3467,103.67837,12,Bus_179,5,27211,27221,41,42,18
297,1.34667,103.67838,12,Bus_179,5,27211,27221,41,42,19
298,1.34663,103.67838,12,Bus_179,5,27211,27221,41,42,20
299,1.34655,103.6784,12,Bus_179,5,27211,27221,41,42,21
300,1.34643,103.67843,12,Bus_179,5,27211,27221,41,42,22
301,1.34637,103.67843,12,Bus_179,5,27211,27221,41,42,23
302,1.34632,103.67844,12,Bus_179,5,27211,27221,41,42,24
303,1.34625,103.67844,12,Bus_179,5,27211,27221,41,42,25
304,1.34623,103.67844,12,Bus_179,5,27211,27221,41,42,26
305,1.34623,103.67844,13,Bus_179,5,27221,27231,42,43,0
306,1.34611,103.67845,13,Bus_179,5,27221,27231,42,43,1
307,1.34603,103.67845,13,Bus_179,5,27221,27231,42,43,2
308,1.34523,103.67844,13,Bus_179,5,27221,27231,42,43,3
309,1.34513,103.67845,13,Bus_179,5,27221,27231,42,43,4
310,1.34503,103.67846,13,Bus_179,5,27221,27231,42,43,5
311,1.34491,103.67848,13,Bus_179,5,27221,27231,42,43,6
312,1.34485,103.6785,13,Bus_179,5,27221,27231,42,43,7
313,1.34467,103.67856,13,Bus_179,5,27221,27231,42,43,8
314,1.34434,103.67871,13,Bus_179,5,27221,27231,42,43,9
315,1.34427,103.67874,13,Bus_179,5,27221,27231,42,43,10
316,1.34387,103.67891,13,Bus_179,5,27221,27231,42,43,11
317,1.34376,103.67895,13,Bus_179,5,27221,27231,42,43,12
318,1.34368,103.67897,13,Bus_179,5,27221,27231,42,43,13
319,1.34361,103.67898,13,Bus_179,5,27221,27231,42,43,14
320,1.34278,103.67907,13,Bus_179,5,27221,27231,42,43,15
321,1.34258,103.6791,13,Bus_179,5,27221,27231,42,43,16
322,1.34231,103.67912,13,Bus_179,5,27221,27231,42,43,17
323,1.3421,103.67914,13,Bus_179,5,27221,27231,42,43,18
324,1.34207,103.67914,13,Bus_179,5,27221,27231,42,43,19
325,1.342076106,103.6791426,13,Bus_179,5,27221,27231,42,43,20
326,1.342076106,103.6791426,13,Bus_179,5,27221,27231,42,43,21
327,1.342076106,103.6791426,14,Bus_179,5,27231,27241,43,44,0
328,1.342076106,103.6791426,14,Bus_179,5,27231,27241,43,44,1
329,1.34207,103.67914,14,Bus_179,5,27231,27241,43,44,2
330,1.34199,103.67915,14,Bus_179,5,27231,27241,43,44,3
331,1.34155,103.67913,14,Bus_179,5,27231,27241,43,44,4
332,1.34136,103.67912,14,Bus_179,5,27231,27241,43,44,5
333,1.34102,103.67909,14,Bus_179,5,27231,27241,43,44,6
334,1.34093,103.67909,14,Bus_179,5,27231,27241,43,44,7
335,1.34083,103.67911,14,Bus_179,5,27231,27241,43,44,8
336,1.34075,103.67914,14,Bus_179,5,27231,27241,43,44,9
337,1.34064,103.6792,14,Bus_179,5,27231,27241,43,44,10
338,1.34051,103.67934,14,Bus_179,5,27231,27241,43,44,11
339,1.34009,103.6798,14,Bus_179,5,27231,27241,43,44,12
340,1.34003,103.67987,14,Bus_179,5,27231,27241,43,44,13
341,1.33993,103.68005,14,Bus_179,5,27231,27241,43,44,14
342,1.3399,103.68015,14,Bus_179,5,27231,27241,43,44,15
343,1.33987,103.68035,14,Bus_179,5,27231,27241,43,44,16
344,1.33987,103.68049,14,Bus_179,5,27231,27241,43,44,17
345,1.33988,103.6809,14,Bus_179,5,27231,27241,43,44,18
346,1.33988,103.6809,15,Bus_179,5,27241,27251,44,45,0
347,1.33989,103.68118,15,Bus_179,5,27241,27251,44,45,1
348,1.33991,103.68142,15,Bus_179,5,27241,27251,44,45,2
349,1.33995,103.68164,15,Bus_179,5,27241,27251,44,45,3
350,1.33999,103.68182,15,Bus_179,5,27241,27251,44,45,4
351,1.34003,103.68199,15,Bus_179,5,27241,27251,44,45,5
352,1.34014,103.68226,15,Bus_179,5,27241,27251,44,45,6
353,1.34024,103.68247,15,Bus_179,5,27241,27251,44,45,7
354,1.34037,103.68272,15,Bus_179,5,27241,27251,44,45,8
355,1.34062,103.68312,15,Bus_179,5,27241,27251,44,45,9
356,1.34087,103.68347,15,Bus_179,5,27241,27251,44,45,10
357,1.34099,103.68362,15,Bus_179,5,27241,27251,44,45,11
358,1.34102,103.68365,15,Bus_179,5,27241,27251,44,45,12
359,1.34104,103.68367,15,Bus_179,5,27241,27251,44,45,13
360,1.34108,103.68371,15,Bus_179,5,27241,27251,44,45,14
361,1.34112,103.68373,15,Bus_179,5,27241,27251,44,45,15
362,1.34118,103.68376,15,Bus_179,5,27241,27251,44,45,16
363,1.34122,103.68378,15,Bus_179,5,27241,27251,44,45,17
364,1.34136,103.68383,15,Bus_179,5,27241,27251,44,45,18
365,1.34141,103.68384,15,Bus_179,5,27241,27251,44,45,19
366,1.34145,103.68385,15,Bus_179,5,27241,27251,44,45,20
367,1.34157,103.68386,15,Bus_179,5,27241,27251,44,45,21
368,1.34166,103.68385,15,Bus_179,5,27241,27251,44,45,22
369,1.34174,103.68384,15,Bus_179,5,27241,27251,44,45,23
370,1.34189,103.68381,15,Bus_179,5,27241,27251,44,45,24
371,1.34203,103.68378,15,Bus_179,5,27241,27251,44,45,25
372,1.34218,103.68374,15,Bus_179,5,27241,27251,44,45,26
373,1.34228,103.68372,15,Bus_179,5,27241,27251,44,45,27
374,1.34228,103.68372,16,Bus_179,5,27251,27261,45,46,0
375,1.34255,103.68367,16,Bus_179,5,27251,27261,45,46,1
376,1.34261,103.68365,16,Bus_179,5,27251,27261,45,46,2
377,1.34264,103.68365,16,Bus_179,5,27251,27261,45,46,3
378,1.34268,103.68364,16,Bus_179,5,27251,27261,45,46,4
379,1.34272,103.68364,16,Bus_179,5,27251,27261,45,46,5
380,1.34275,103.68364,16,Bus_179,5,27251,27261,45,46,6
381,1.34278,103.68364,16,Bus_179,5,27251,27261,45,46,7
382,1.34281,103.68365,16,Bus_179,5,27251,27261,45,46,8
383,1.34284,103.68366,16,Bus_179,5,27251,27261,45,46,9
384,1.34288,103.68368,16,Bus_179,5,27251,27261,45,46,10
385,1.34292,103.6837,16,Bus_179,5,27251,27261,45,46,11
386,1.34296,103.68373,16,Bus_179,5,27251,27261,45,46,12
387,1.34299,103.68375,16,Bus_179,5,27251,27261,45,46,13
388,1.34303,103.6838,16,Bus_179,5,27251,27261,45,46,14
389,1.34313,103.68391,16,Bus_179,5,27251,27261,45,46,15
390,1.34342,103.68428,16,Bus_179,5,27251,27261,45,46,16
391,1.34362,103.68451,16,Bus_179,5,27251,27261,45,46,17
392,1.34369,103.6846,16,Bus_179,5,27251,27261,45,46,18
393,1.34373,103.68464,16,Bus_179,5,27251,27261,45,46,19
394,1.34375,103.68468,16,Bus_179,5,27251,27261,45,46,20
395,1.34377,103.68471,16,Bus_179,5,27251,27261,45,46,21
396,1.3438,103.68477,16,Bus_179,5,27251,27261,45,46,22
397,1.34381,103.68481,16,Bus_179,5,27251,27261,45,46,23
398,1.34382,103.68485,16,Bus_179,5,27251,27261,45,46,24
399,1.34383,103.68491,16,Bus_179,5,27251,27261,45,46,25
400,1.34383,103.68498,16,Bus_179,5,27251,27261,45,46,26
401,1.34383,103.68501,16,Bus_179,5,27251,27261,45,46,27
402,1.34382,103.68508,16,Bus_179,5,27251,27261,45,46,28
403,1.3438,103.68526,16,Bus_179,5,27251,27261,45,46,29
404,1.34377,103.68548,16,Bus_179,5,27251,27261,45,46,30
405,1.34375,103.6856,16,Bus_179,5,27251,27261,45,46,31
406,1.34373,103.68572,16,Bus_179,5,27251,27261,45,46,32
407,1.34369,103.68601,16,Bus_179,5,27251,27261,45,46,33
408,1.34367,103.68613,16,Bus_179,5,27251,27261,45,46,34
